product_id,recall_id,source_agency,external_id,name,brand,model_number,upc,lot_codes,category,model_year
9426,10172,CPSC,26606,Insignia Front Control Gas Ranges,,,,,consumer_product,
9427,10173,CPSC,26607,BBRKIN and MouTec Biometric Firearm Safes,,,,,consumer_product,
9428,10174,CPSC,26605,Cuisinart Propel+ Four Burner 3-in-1 Gas Grill with pizza oven,,,,,consumer_product,
9429,10175,CPSC,26610,Flaunt MagSafe Battery Chargers,,,,,consumer_product,
9430,10176,CPSC,26611,"Kobalt 24V and 48V Trimmers, Blowers, Mowers, Chainsaws and Pruning Saws with USB-C Batteries",,,,,consumer_product,
9431,10177,CPSC,26608,Moodooy Adult Portable Bed Rails,,,,,consumer_product,
9432,10178,CPSC,26609,WonderStone Infant Walkers,,,,,consumer_product,
120480,24935,NHTSA,26V434000,BRAUN CHEVROLET TRAVERSE 2026,BRAUN,CHEVROLET TRAVERSE,,000261430005675886000000153,vehicle,2026
122840,25274,NHTSA,26E043000,KENWAY 12V SUBMERSIBLE LIGHTS 9999,KENWAY,12V SUBMERSIBLE LIGHTS,,000261439004593731000001803,vehicle,
122841,25274,NHTSA,26E043000,KENWAY 12V LED TOWING LIGHT KIT 9999,KENWAY,12V LED TOWING LIGHT KIT,,000261439004584732000001803,vehicle,
121353,25059,NHTSA,26V433000,TOYOTA TUNDRA 2026,TOYOTA,TUNDRA,,000261429005669628000000349,vehicle,2026
121950,25145,NHTSA,26E042000,AMERICAN SEATING Q'STRAINT MAX 9999,AMERICAN SEATING,Q'STRAINT MAX,,000261428000786891000002110,vehicle,
1,1,FSIS,PHA-07032026-01,"2.5-oz. plastic bag packages of “STREET’S BEEF Jerky TERIYAKI FLAVOR” with lot codes 0701271, 0520271, 04014271, 0415271, 0211271, 1015261, 1016261, 1029261, 0909261, 0806261, and 0820261 shown on a sticker on the packaging.",,,,PHA-07032026-01-labels,food,
9433,10179,CPSC,26596,AMASKY Nursing Pillows,,,,,consumer_product,
9434,10180,CPSC,26601,Metal Wire Bristle Grill Brushes,,,,,consumer_product,
9435,10181,CPSC,26599,Metalux Optimized High Bay (OHB) LED Light Fixtures,,,,,consumer_product,
9436,10182,CPSC,26593,CVS Health Medicated Hemorrhoidal Wipes,,,,,consumer_product,
9437,10183,CPSC,26600,Junpower CR2032 Batteries,,,,,consumer_product,
9438,10184,CPSC,26594,POPOOO Jungle Safari LED Finger Lights,,,,,consumer_product,
9439,10185,CPSC,26595,Rowenta Cordless Vacuum Cleaners with lithium-ion battery,,,,,consumer_product,
9440,10186,CPSC,26598,Gigglescape™ Under the Sea Popping Toy,,,,,consumer_product,
9441,10187,CPSC,26592,Topyond Pool Drain Port with Cover,,,,,consumer_product,
9442,10188,CPSC,26591,VEVOR baby loungers,,,,,consumer_product,
9443,10189,CPSC,26603,Roman Candles 8 Shot 3-Pack Firework Devices,,,,,consumer_product,
9444,10190,CPSC,26602,Unity 7 Shot 200 Gram Aerial Cake Firework Devices,,,,,consumer_product,
120473,24932,NHTSA,26V426000,JAYCO FIFTH WHEEL SEISMIC 2026,JAYCO FIFTH WHEEL,SEISMIC,,000261420005673146000001888,vehicle,2026
120474,24933,NHTSA,26V431000,KIA EV6 2022,KIA,EV6,,000261425005206753000001305,vehicle,2022
120475,24933,NHTSA,26V431000,KIA EV6 2023,KIA,EV6,,000261425005550917000001305,vehicle,2023
120476,24933,NHTSA,26V431000,KIA EV6 2024,KIA,EV6,,000261425005605549000001305,vehicle,2024
120477,24933,NHTSA,26V431000,KIA EV9 2024,KIA,EV9,,000261425005602479000001305,vehicle,2024
120478,24934,NHTSA,26V432000,HYUNDAI IONIQ 5 2023,HYUNDAI,IONIQ 5,,000261427005553984000001305,vehicle,2023
120479,24934,NHTSA,26V432000,HYUNDAI IONIQ 5 2024,HYUNDAI,IONIQ 5,,000261427005608524000001305,vehicle,2024
121358,25061,NHTSA,26V427000,HEARTLAND CYCLONE TT 2026,HEARTLAND,CYCLONE TT,,000261421005675691000001888,vehicle,2026
121359,25061,NHTSA,26V427000,HEARTLAND CYCLONE FW 2026,HEARTLAND,CYCLONE FW,,000261421005675711000001888,vehicle,2026
121935,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2022,ALTEC,SERVICE BODY,,000261423005578177000000207,vehicle,2022
121936,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2022,ALTEC,SERVICE BODY,,000261423005578177000001786,vehicle,2022
121937,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2023,ALTEC,SERVICE BODY,,000261423005578178000000207,vehicle,2023
121938,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2023,ALTEC,SERVICE BODY,,000261423005578178000001786,vehicle,2023
121939,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2024,ALTEC,SERVICE BODY,,000261423005643817000000207,vehicle,2024
121940,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2024,ALTEC,SERVICE BODY,,000261423005643817000001786,vehicle,2024
121941,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2025,ALTEC,SERVICE BODY,,000261423005672611000000207,vehicle,2025
121942,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2025,ALTEC,SERVICE BODY,,000261423005672611000001786,vehicle,2025
121943,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2026,ALTEC,SERVICE BODY,,000261423005672615000000207,vehicle,2026
121944,25143,NHTSA,26V429000,ALTEC SERVICE BODY 2026,ALTEC,SERVICE BODY,,000261423005672615000001786,vehicle,2026
121945,25144,NHTSA,26V430000,KIA TELLURIDE 2020,KIA,TELLURIDE,,000261424003955717000000321,vehicle,2020
121946,25144,NHTSA,26V430000,KIA TELLURIDE 2021,KIA,TELLURIDE,,000261424004466745000000321,vehicle,2021
121947,25144,NHTSA,26V430000,KIA TELLURIDE 2022,KIA,TELLURIDE,,000261424004870749000000321,vehicle,2022
121948,25144,NHTSA,26V430000,KIA TELLURIDE 2023,KIA,TELLURIDE,,000261424005417761000000321,vehicle,2023
121949,25144,NHTSA,26V430000,KIA TELLURIDE 2024,KIA,TELLURIDE,,000261424005587437000000321,vehicle,2024
292790,128573,FDA,FDA_ALERT:20260702:045fed92e8d8,High Protein Chopped Chicken & Duck Flavor Wet Dog Food,Pedigree,,,,animal_veterinary,
121281,25058,NHTSA,26V422000,BMW 740I XDRIVE 2023,BMW,740I XDRIVE,,000261416005675861000001145,vehicle,2023
121282,25058,NHTSA,26V422000,BMW 740I XDRIVE 2023,BMW,740I XDRIVE,,000261416005675861000001664,vehicle,2023
121283,25058,NHTSA,26V422000,BMW 740I 2025,BMW,740I,,000261416005658270000001145,vehicle,2025
121284,25058,NHTSA,26V422000,BMW 740I 2025,BMW,740I,,000261416005658270000001664,vehicle,2025
121285,25058,NHTSA,26V422000,BMW X1 2024,BMW,X1,,000261416005602501000001145,vehicle,2024
121286,25058,NHTSA,26V422000,BMW X1 2024,BMW,X1,,000261416005602501000001664,vehicle,2024
121287,25058,NHTSA,26V422000,BMW X1 2023,BMW,X1,,000261416005525751000001145,vehicle,2023
121288,25058,NHTSA,26V422000,BMW X1 2023,BMW,X1,,000261416005525751000001664,vehicle,2023
121289,25058,NHTSA,26V422000,BMW X6 2024,BMW,X6,,000261416005586207000001145,vehicle,2024
121290,25058,NHTSA,26V422000,BMW X6 2024,BMW,X6,,000261416005586207000001664,vehicle,2024
121291,25058,NHTSA,26V422000,BMW X6 2025,BMW,X6,,000261416005645849000001145,vehicle,2025
121292,25058,NHTSA,26V422000,BMW X6 2025,BMW,X6,,000261416005645849000001664,vehicle,2025
121293,25058,NHTSA,26V422000,BMW X7 2025,BMW,X7,,000261416005645848000001145,vehicle,2025
121294,25058,NHTSA,26V422000,BMW X7 2025,BMW,X7,,000261416005645848000001664,vehicle,2025
121295,25058,NHTSA,26V422000,BMW X7 2024,BMW,X7,,000261416005577102000001145,vehicle,2024
121296,25058,NHTSA,26V422000,BMW X7 2024,BMW,X7,,000261416005577102000001664,vehicle,2024
121297,25058,NHTSA,26V422000,BMW X7 2023,BMW,X7,,000261416005292782000001145,vehicle,2023
121298,25058,NHTSA,26V422000,BMW X7 2023,BMW,X7,,000261416005292782000001664,vehicle,2023
121299,25058,NHTSA,26V422000,BMW XM 2024,BMW,XM,,000261416005615574000001145,vehicle,2024
121300,25058,NHTSA,26V422000,BMW XM 2024,BMW,XM,,000261416005615574000001664,vehicle,2024
121301,25058,NHTSA,26V422000,BMW XM 2023,BMW,XM,,000261416005574129000001145,vehicle,2023
121302,25058,NHTSA,26V422000,BMW XM 2023,BMW,XM,,000261416005574129000001664,vehicle,2023
121303,25058,NHTSA,26V422000,BMW 540I XDRIVE 2025,BMW,540I XDRIVE,,000261416005658271000001145,vehicle,2025
121304,25058,NHTSA,26V422000,BMW 540I XDRIVE 2025,BMW,540I XDRIVE,,000261416005658271000001664,vehicle,2025
121305,25058,NHTSA,26V422000,BMW 540I XDRIVE 2024,BMW,540I XDRIVE,,000261416005659279000001145,vehicle,2024
121306,25058,NHTSA,26V422000,BMW 540I XDRIVE 2024,BMW,540I XDRIVE,,000261416005659279000001664,vehicle,2024
121307,25058,NHTSA,26V422000,BMW 530I XDRIVE 2025,BMW,530I XDRIVE,,000261416005658272000001145,vehicle,2025
121308,25058,NHTSA,26V422000,BMW 530I XDRIVE 2025,BMW,530I XDRIVE,,000261416005658272000001664,vehicle,2025
121309,25058,NHTSA,26V422000,BMW 530I XDRIVE 2024,BMW,530I XDRIVE,,000261416005659278000001145,vehicle,2024
121310,25058,NHTSA,26V422000,BMW 530I XDRIVE 2024,BMW,530I XDRIVE,,000261416005659278000001664,vehicle,2024
121311,25058,NHTSA,26V422000,BMW 530I 2025,BMW,530I,,000261416005658273000001145,vehicle,2025
121312,25058,NHTSA,26V422000,BMW 530I 2025,BMW,530I,,000261416005658273000001664,vehicle,2025
121313,25058,NHTSA,26V422000,BMW 530I 2024,BMW,530I,,000261416005595572000001145,vehicle,2024
121314,25058,NHTSA,26V422000,BMW 530I 2024,BMW,530I,,000261416005595572000001664,vehicle,2024
121315,25058,NHTSA,26V422000,BMW I5 2025,BMW,I5,,000261416005642778000001145,vehicle,2025
121316,25058,NHTSA,26V422000,BMW I5 2025,BMW,I5,,000261416005642778000001664,vehicle,2025
121317,25058,NHTSA,26V422000,BMW I5 2024,BMW,I5,,000261416005602510000001145,vehicle,2024
121318,25058,NHTSA,26V422000,BMW I5 2024,BMW,I5,,000261416005602510000001664,vehicle,2024
121319,25058,NHTSA,26V422000,BMW 760I XDRIVE 2025,BMW,760I XDRIVE,,000261416005658268000001145,vehicle,2025
121320,25058,NHTSA,26V422000,BMW 760I XDRIVE 2025,BMW,760I XDRIVE,,000261416005658268000001664,vehicle,2025
121321,25058,NHTSA,26V422000,BMW 760I XDRIVE 2024,BMW,760I XDRIVE,,000261416005659284000001145,vehicle,2024
121322,25058,NHTSA,26V422000,BMW 760I XDRIVE 2024,BMW,760I XDRIVE,,000261416005659284000001664,vehicle,2024
121323,25058,NHTSA,26V422000,BMW 760I XDRIVE 2023,BMW,760I XDRIVE,,000261416005661290000001145,vehicle,2023
121324,25058,NHTSA,26V422000,BMW 760I XDRIVE 2023,BMW,760I XDRIVE,,000261416005661290000001664,vehicle,2023
121325,25058,NHTSA,26V422000,BMW 740I 2024,BMW,740I,,000261416005595573000001145,vehicle,2024
121326,25058,NHTSA,26V422000,BMW 740I 2024,BMW,740I,,000261416005595573000001664,vehicle,2024
121327,25058,NHTSA,26V422000,BMW 740I XDRIVE 2025,BMW,740I XDRIVE,,000261416005658269000001145,vehicle,2025
121328,25058,NHTSA,26V422000,BMW 740I XDRIVE 2025,BMW,740I XDRIVE,,000261416005658269000001664,vehicle,2025
121329,25058,NHTSA,26V422000,BMW 740I XDRIVE 2024,BMW,740I XDRIVE,,000261416005659285000001145,vehicle,2024
121330,25058,NHTSA,26V422000,BMW 740I XDRIVE 2024,BMW,740I XDRIVE,,000261416005659285000001664,vehicle,2024
121331,25058,NHTSA,26V422000,BMW 740I 2023,BMW,740I,,000261416005543917000001145,vehicle,2023
121332,25058,NHTSA,26V422000,BMW 740I 2023,BMW,740I,,000261416005543917000001664,vehicle,2023
121333,25058,NHTSA,26V422000,BMW I7 2025,BMW,I7,,000261416005658234000001145,vehicle,2025
121334,25058,NHTSA,26V422000,BMW I7 2025,BMW,I7,,000261416005658234000001664,vehicle,2025
121335,25058,NHTSA,26V422000,BMW I7 2024,BMW,I7,,000261416005602511000001145,vehicle,2024
121336,25058,NHTSA,26V422000,BMW I7 2024,BMW,I7,,000261416005602511000001664,vehicle,2024
121337,25058,NHTSA,26V422000,BMW I7 2023,BMW,I7,,000261416005521754000001145,vehicle,2023
121338,25058,NHTSA,26V422000,BMW I7 2023,BMW,I7,,000261416005521754000001664,vehicle,2023
121339,25058,NHTSA,26V422000,BMW X5 2025,BMW,X5,,000261416005645782000001145,vehicle,2025
121340,25058,NHTSA,26V422000,BMW X5 2025,BMW,X5,,000261416005645782000001664,vehicle,2025
121341,25058,NHTSA,26V422000,BMW X5 2024,BMW,X5,,000261416005586206000001145,vehicle,2024
121342,25058,NHTSA,26V422000,BMW X5 2024,BMW,X5,,000261416005586206000001664,vehicle,2024
121343,25058,NHTSA,26V422000,MINI COOPER S 2025,MINI,COOPER S,,000261416005647910000001145,vehicle,2025
121344,25058,NHTSA,26V422000,MINI COOPER S 2025,MINI,COOPER S,,000261416005647910000001664,vehicle,2025
121345,25058,NHTSA,26V422000,BMW X2 2025,BMW,X2,,000261416005658237000001145,vehicle,2025
121346,25058,NHTSA,26V422000,BMW X2 2025,BMW,X2,,000261416005658237000001664,vehicle,2025
121347,25058,NHTSA,26V422000,MINI COUNTRYMAN S ALL4 2025,MINI,COUNTRYMAN S ALL4,,000261416005658240000001145,vehicle,2025
121348,25058,NHTSA,26V422000,MINI COUNTRYMAN S ALL4 2025,MINI,COUNTRYMAN S ALL4,,000261416005658240000001664,vehicle,2025
121349,25058,NHTSA,26V422000,ROLLS-ROYCE SPECTRE 2024,ROLLS-ROYCE,SPECTRE,,000261416005612590000001145,vehicle,2024
121350,25058,NHTSA,26V422000,ROLLS-ROYCE SPECTRE 2024,ROLLS-ROYCE,SPECTRE,,000261416005612590000001664,vehicle,2024
121351,25058,NHTSA,26V422000,BMW 750E XDRIVE 2025,BMW,750E XDRIVE,,000261416005658281000001145,vehicle,2025
121352,25058,NHTSA,26V422000,BMW 750E XDRIVE 2025,BMW,750E XDRIVE,,000261416005658281000001664,vehicle,2025
121354,25060,NHTSA,26V424000,HONDA PASSPORT 2026,HONDA,PASSPORT,,000261418005672164000000045,vehicle,2026
121355,25060,NHTSA,26V424000,HONDA PASSPORT 2026,HONDA,PASSPORT,,000261418005672164000000273,vehicle,2026
121356,25060,NHTSA,26V424000,HONDA PILOT 2026,HONDA,PILOT,,000261418005675391000000273,vehicle,2026
121357,25060,NHTSA,26V424000,HONDA PILOT 2026,HONDA,PILOT,,000261418005675391000000045,vehicle,2026
121394,25066,NHTSA,26V421000,RAM 1500 2026,RAM,1500,,000261414005672419000000217,vehicle,2026
121934,25142,NHTSA,26V425000,NISSAN LEAF 2026,NISSAN,LEAF,,000261419005673185000002053,vehicle,2026
122836,25272,NHTSA,26V423000,HONDA ODYSSEY 2019,HONDA,ODYSSEY,,000261417004229172000001568,vehicle,2019
122837,25272,NHTSA,26V423000,HONDA ODYSSEY 2020,HONDA,ODYSSEY,,000261417004170726000001568,vehicle,2020
122838,25272,NHTSA,26V423000,HONDA ODYSSEY 2018,HONDA,ODYSSEY,,000261417004228918000001568,vehicle,2018
122839,25273,NHTSA,26E040000,MOPAR HEADLAMP ASSEMBLY 9999,MOPAR,HEADLAMP ASSEMBLY,,000261415004029717000000217,vehicle,
292789,128572,FDA,FDA_ALERT:20260701:dec2f251e1e6,Oribe Serene Scalp Densifying Shampoo (8.5 oz and 33.8 oz),Oribe,,,,cosmetic,
120455,24929,NHTSA,26V414000,JEEP GRAND WAGONEER L 2026,JEEP,GRAND WAGONEER L,,000261406005675381000001665,vehicle,2026
120456,24929,NHTSA,26V414000,JEEP GRAND WAGONEER L 2026,JEEP,GRAND WAGONEER L,,000261406005675381000001145,vehicle,2026
120457,24929,NHTSA,26V414000,JEEP GRAND WAGONEER 2026,JEEP,GRAND WAGONEER,,000261406005672418000001665,vehicle,2026
120458,24929,NHTSA,26V414000,JEEP GRAND WAGONEER 2026,JEEP,GRAND WAGONEER,,000261406005672418000001145,vehicle,2026
120459,24930,NHTSA,26V416000,JAYCO SENECA 2027,JAYCO,SENECA,,000261408005675699000001846,vehicle,2027
120460,24930,NHTSA,26V416000,JAYCO SENECA 2027,JAYCO,SENECA,,000261408005675699000000330,vehicle,2027
120461,24930,NHTSA,26V416000,ENTEGRA ACCOLADE 2027,ENTEGRA,ACCOLADE,,000261408005675698000001846,vehicle,2027
120462,24930,NHTSA,26V416000,ENTEGRA ACCOLADE 2027,ENTEGRA,ACCOLADE,,000261408005675698000000330,vehicle,2027
120463,24931,NHTSA,26V420000,TEKO TRIUMPH 2026,TEKO,TRIUMPH,,000261413005675839000002351,vehicle,2026
120464,24931,NHTSA,26V420000,TEKO TRIUMPH 2026,TEKO,TRIUMPH,,000261413005675839000001882,vehicle,2026
120465,24931,NHTSA,26V420000,TEKO TROPHY 2026,TEKO,TROPHY,,000261413005675842000002351,vehicle,2026
120466,24931,NHTSA,26V420000,TEKO TROPHY 2026,TEKO,TROPHY,,000261413005675842000001882,vehicle,2026
120467,24931,NHTSA,26V420000,TEKO TROPHY PLUS 2026,TEKO,TROPHY PLUS,,000261413005675841000002351,vehicle,2026
120468,24931,NHTSA,26V420000,TEKO TROPHY PLUS 2026,TEKO,TROPHY PLUS,,000261413005675841000001882,vehicle,2026
120469,24931,NHTSA,26V420000,TEKO TURBO 2026,TEKO,TURBO,,000261413005675843000002351,vehicle,2026
120470,24931,NHTSA,26V420000,TEKO TURBO 2026,TEKO,TURBO,,000261413005675843000001882,vehicle,2026
120471,24931,NHTSA,26V420000,TEKO TURBOLITE 2026,TEKO,TURBOLITE,,000261413005675840000002351,vehicle,2026
120472,24931,NHTSA,26V420000,TEKO TURBOLITE 2026,TEKO,TURBOLITE,,000261413005675840000001882,vehicle,2026
121360,25062,NHTSA,26E039000,JATCO AUTOMATIC TRANSAXLE ASSY FWD 1.5 CVT 9999,JATCO,AUTOMATIC TRANSAXLE ASSY FWD 1.5 CVT,,000261411005675844000000180,vehicle,
121361,25062,NHTSA,26E039000,JATCO AUTOMATIC TRANSAXLE ASSY FWD 1.5 CVT 9999,JATCO,AUTOMATIC TRANSAXLE ASSY FWD 1.5 CVT,,000261411005675844000000182,vehicle,
121362,25062,NHTSA,26E039000,JATCO REMAN AUTOMATIC TRANSAXLE ASSY FWD 1.5 CVT 9999,JATCO,REMAN AUTOMATIC TRANSAXLE ASSY FWD 1.5 CVT,,000261411005675846000000180,vehicle,
121363,25062,NHTSA,26E039000,JATCO REMAN AUTOMATIC TRANSAXLE ASSY FWD 1.5 CVT 9999,JATCO,REMAN AUTOMATIC TRANSAXLE ASSY FWD 1.5 CVT,,000261411005675846000000182,vehicle,
121364,25062,NHTSA,26E039000,JATCO REMAN AUTOMATIC TRANSAXLE ASSY AWD 1.5 CVT 9999,JATCO,REMAN AUTOMATIC TRANSAXLE ASSY AWD 1.5 CVT,,000261411005675847000000180,vehicle,
121365,25062,NHTSA,26E039000,JATCO REMAN AUTOMATIC TRANSAXLE ASSY AWD 1.5 CVT 9999,JATCO,REMAN AUTOMATIC TRANSAXLE ASSY AWD 1.5 CVT,,000261411005675847000000182,vehicle,
121366,25062,NHTSA,26E039000,JATCO AUTOMATIC TRANSAXLE ASSY AWD 1.5 CVT 9999,JATCO,AUTOMATIC TRANSAXLE ASSY AWD 1.5 CVT,,000261411005675845000000180,vehicle,
121367,25062,NHTSA,26E039000,JATCO AUTOMATIC TRANSAXLE ASSY AWD 1.5 CVT 9999,JATCO,AUTOMATIC TRANSAXLE ASSY AWD 1.5 CVT,,000261411005675845000000182,vehicle,
121380,25065,NHTSA,26V415000,LINCOLN NAUTILUS HYBRID 2025,LINCOLN,NAUTILUS HYBRID,,000261407005671896000001882,vehicle,2025
121381,25065,NHTSA,26V415000,LINCOLN NAUTILUS HYBRID 2025,LINCOLN,NAUTILUS HYBRID,,000261407005671896000002351,vehicle,2025
121382,25065,NHTSA,26V415000,FORD EXPLORER HYBRID 2027,FORD,EXPLORER HYBRID,,000261407005675832000001882,vehicle,2027
121383,25065,NHTSA,26V415000,FORD EXPLORER HYBRID 2027,FORD,EXPLORER HYBRID,,000261407005675832000002351,vehicle,2027
121384,25065,NHTSA,26V415000,FORD EXPLORER HYBRID 2025,FORD,EXPLORER HYBRID,,000261407005673551000001882,vehicle,2025
121385,25065,NHTSA,26V415000,FORD EXPLORER HYBRID 2025,FORD,EXPLORER HYBRID,,000261407005673551000002351,vehicle,2025
121386,25065,NHTSA,26V415000,LINCOLN NAUTILUS HYBRID 2027,LINCOLN,NAUTILUS HYBRID,,000261407005675831000001882,vehicle,2027
121387,25065,NHTSA,26V415000,LINCOLN NAUTILUS HYBRID 2027,LINCOLN,NAUTILUS HYBRID,,000261407005675831000002351,vehicle,2027
121388,25065,NHTSA,26V415000,LINCOLN NAUTILUS HYBRID 2024,LINCOLN,NAUTILUS HYBRID,,000261407005671895000001882,vehicle,2024
121389,25065,NHTSA,26V415000,LINCOLN NAUTILUS HYBRID 2024,LINCOLN,NAUTILUS HYBRID,,000261407005671895000002351,vehicle,2024
121390,25065,NHTSA,26V415000,FORD EXPLORER HYBRID 2026,FORD,EXPLORER HYBRID,,000261407005673915000001882,vehicle,2026
121391,25065,NHTSA,26V415000,FORD EXPLORER HYBRID 2026,FORD,EXPLORER HYBRID,,000261407005673915000002351,vehicle,2026
121392,25065,NHTSA,26V415000,LINCOLN NAUTILUS HYBRID 2026,LINCOLN,NAUTILUS HYBRID,,000261407005673425000001882,vehicle,2026
121393,25065,NHTSA,26V415000,LINCOLN NAUTILUS HYBRID 2026,LINCOLN,NAUTILUS HYBRID,,000261407005673425000002351,vehicle,2026
121395,25067,NHTSA,26V417000,FORD MUSTANG MACH E 2023,FORD,MUSTANG MACH E,,000261409005543793000000194,vehicle,2023
121396,25067,NHTSA,26V417000,FORD MUSTANG MACH E 2022,FORD,MUSTANG MACH E,,000261409005114749000000194,vehicle,2022
121397,25067,NHTSA,26V417000,FORD MUSTANG MACH E 2021,FORD,MUSTANG MACH E,,000261409004747749000000194,vehicle,2021
121924,25138,NHTSA,26V413000,JEEP GRAND CHEROKEE L 2024,JEEP,GRAND CHEROKEE L,,000261405005664371000000182,vehicle,2024
121925,25138,NHTSA,26V413000,JEEP WAGONEER 2023,JEEP,WAGONEER,,000261405005550913000000182,vehicle,2023
121926,25138,NHTSA,26V413000,JEEP GRAND CHEROKEE 2022,JEEP,GRAND CHEROKEE,,000261405005573959000000182,vehicle,2022
121927,25138,NHTSA,26V413000,JEEP GRAND CHEROKEE 2023,JEEP,GRAND CHEROKEE,,000261405005537767000000182,vehicle,2023
121928,25138,NHTSA,26V413000,JEEP GRAND CHEROKEE 2024,JEEP,GRAND CHEROKEE,,000261405005583233000000182,vehicle,2024
121929,25138,NHTSA,26V413000,JEEP WAGONEER L 2024,JEEP,WAGONEER L,,000261405005675850000000182,vehicle,2024
121930,25139,NHTSA,26V419000,NISSAN ROGUE 2026,NISSAN,ROGUE,,000261412005673778000000182,vehicle,2026
122831,25271,NHTSA,26V418000,FORD MUSTANG 2026,FORD,MUSTANG,,000261410005673408000000245,vehicle,2026
122832,25271,NHTSA,26V418000,FORD MUSTANG 2024,FORD,MUSTANG,,000261410005583208000000245,vehicle,2024
122833,25271,NHTSA,26V418000,FORD MUSTANG 2025,FORD,MUSTANG,,000261410005662301000000245,vehicle,2025
122834,25271,NHTSA,26V418000,FORD MUSTANG GTD 2026,FORD,MUSTANG GTD,,000261410005674926000000245,vehicle,2026
122835,25271,NHTSA,26V418000,FORD MUSTANG GTD 2025,FORD,MUSTANG GTD,,000261410005675849000000245,vehicle,2025
121875,25135,NHTSA,26V412000,TIFFIN MIDAS 2026,TIFFIN,MIDAS,,000261404005673618000000200,vehicle,2026
121876,25135,NHTSA,26V412000,TIFFIN MIDAS 2026,TIFFIN,MIDAS,,000261404005673618000000330,vehicle,2026
121877,25135,NHTSA,26V412000,TIFFIN WAYFARER 2027,TIFFIN,WAYFARER,,000261404005675422000000200,vehicle,2027
121878,25135,NHTSA,26V412000,TIFFIN WAYFARER 2027,TIFFIN,WAYFARER,,000261404005675422000000330,vehicle,2027
121879,25135,NHTSA,26V412000,TIFFIN OPEN TRAIL 2027,TIFFIN,OPEN TRAIL,,000261404005675423000000200,vehicle,2027
121880,25135,NHTSA,26V412000,TIFFIN OPEN TRAIL 2027,TIFFIN,OPEN TRAIL,,000261404005675423000000330,vehicle,2027
121881,25135,NHTSA,26V412000,TIFFIN ALLEGRO OPEN ROAD 2027,TIFFIN,ALLEGRO OPEN ROAD,,000261404005675459000000200,vehicle,2027
121882,25135,NHTSA,26V412000,TIFFIN ALLEGRO OPEN ROAD 2027,TIFFIN,ALLEGRO OPEN ROAD,,000261404005675459000000330,vehicle,2027
121883,25135,NHTSA,26V412000,TIFFIN ZEPHYR 2027,TIFFIN,ZEPHYR,,000261404005675793000000200,vehicle,2027
121884,25135,NHTSA,26V412000,TIFFIN ZEPHYR 2027,TIFFIN,ZEPHYR,,000261404005675793000000330,vehicle,2027
121885,25135,NHTSA,26V412000,TIFFIN PHAETON 2027,TIFFIN,PHAETON,,000261404005675795000000200,vehicle,2027
121886,25135,NHTSA,26V412000,TIFFIN PHAETON 2027,TIFFIN,PHAETON,,000261404005675795000000330,vehicle,2027
121887,25135,NHTSA,26V412000,TIFFIN GT1 2027,TIFFIN,GT1,,000261404005675796000000200,vehicle,2027
121888,25135,NHTSA,26V412000,TIFFIN GT1 2027,TIFFIN,GT1,,000261404005675796000000330,vehicle,2027
121889,25135,NHTSA,26V412000,TIFFIN ALLEGRO RED 2027,TIFFIN,ALLEGRO RED,,000261404005675799000000200,vehicle,2027
121890,25135,NHTSA,26V412000,TIFFIN ALLEGRO RED 2027,TIFFIN,ALLEGRO RED,,000261404005675799000000330,vehicle,2027
121891,25135,NHTSA,26V412000,TIFFIN ALLEGRO BAY 2027,TIFFIN,ALLEGRO BAY,,000261404005675801000000200,vehicle,2027
121892,25135,NHTSA,26V412000,TIFFIN ALLEGRO BAY 2027,TIFFIN,ALLEGRO BAY,,000261404005675801000000330,vehicle,2027
121893,25135,NHTSA,26V412000,TIFFIN ALLEGRO BUS 2027,TIFFIN,ALLEGRO BUS,,000261404005675802000000200,vehicle,2027
121894,25135,NHTSA,26V412000,TIFFIN ALLEGRO BUS 2027,TIFFIN,ALLEGRO BUS,,000261404005675802000000330,vehicle,2027
121895,25135,NHTSA,26V412000,TIFFIN ALLEGRO OPEN ROAD 2026,TIFFIN,ALLEGRO OPEN ROAD,,000261404005672535000000200,vehicle,2026
121896,25135,NHTSA,26V412000,TIFFIN ALLEGRO OPEN ROAD 2026,TIFFIN,ALLEGRO OPEN ROAD,,000261404005672535000000330,vehicle,2026
121897,25135,NHTSA,26V412000,TIFFIN OPEN TRAIL 2026,TIFFIN,OPEN TRAIL,,000261404005673905000000200,vehicle,2026
121898,25135,NHTSA,26V412000,TIFFIN OPEN TRAIL 2026,TIFFIN,OPEN TRAIL,,000261404005673905000000330,vehicle,2026
121899,25135,NHTSA,26V412000,TIFFIN ALLEGRO BAY 2026,TIFFIN,ALLEGRO BAY,,000261404005673996000000200,vehicle,2026
121900,25135,NHTSA,26V412000,TIFFIN ALLEGRO BAY 2026,TIFFIN,ALLEGRO BAY,,000261404005673996000000330,vehicle,2026
